,links
1409,https://carwiz.co.il/used-cars/98aec7a2-6a58-42d4-a325-44236b9398cd/2020-%D7%A7%D7%99%D7%94-%D7%A1%D7%98%D7%95%D7%A0%D7%99%D7%A7
1410,https://carwiz.co.il/used-cars/b81fe661-a5dd-4641-87bf-24af5df95171/2018-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%98%D7%A7%D7%94
1411,https://carwiz.co.il/used-cars/65a949a4-732e-45b9-b5cf-9bb230ef04ef/2023-%D7%A4%D7%99%D7%92'%D7%95-3008
1412,https://carwiz.co.il/used-cars/2f62009d-4413-4183-a164-07424fd2b3ef/2020-MG-ZS
1413,https://carwiz.co.il/used-cars/5daa33f9-3fa8-453c-95cb-3a0ef4c95463/2021-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-C-HR
1414,https://carwiz.co.il/used-cars/9fcd81fd-8ead-4707-aa12-44a77c53113f/2018-%D7%90%D7%90%D7%95%D7%93%D7%99-Q3
1415,https://carwiz.co.il/used-cars/d739cb73-96ec-4f33-b8a3-de4212d92796/2022-%D7%93%D7%90%D7%A6%D7%99%D7%94-%D7%A1%D7%A4%D7%A8%D7%99%D7%A0%D7%92
1416,https://carwiz.co.il/used-cars/1ba3d968-fc8c-49a1-8745-018c70c4e921/2017-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
1417,https://carwiz.co.il/used-cars/62d62ed6-dc8d-4c4e-80cf-d85c470ebbd0/2018-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
1418,https://carwiz.co.il/used-cars/9f562d5d-4239-4b7c-a851-bda41a0d2bf8/2021-%D7%91-%D7%9E-%D7%95%D7%95-X1
1419,https://carwiz.co.il/used-cars/b695f902-eee1-4955-b070-d8b902a7076c/2016-%D7%A1%D7%95%D7%91%D7%90%D7%A8%D7%95-B4
1420,https://carwiz.co.il/used-cars/7aaa0dd5-a477-4814-b310-bb45dea2098b/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLE
1421,https://carwiz.co.il/used-cars/7de56477-4ba7-4d7d-9d96-1ab79e0ae23f/2017-%D7%A7%D7%99%D7%94-%D7%A1%D7%95%D7%A8%D7%A0%D7%98%D7%95
1422,https://carwiz.co.il/used-cars/aacde9b8-76a4-41b0-a8ca-cae7a7da4382/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%98%D7%95%D7%A0%D7%99%D7%A7
1423,https://carwiz.co.il/used-cars/22347799-6273-40cd-a9ed-99a9716745fe/2015-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-CROSSOVER
1424,https://carwiz.co.il/used-cars/1b10ae97-2871-4166-8ad6-c14a62640bc1/2018-%D7%9E%D7%96%D7%93%D7%94-CX-5
1425,https://carwiz.co.il/used-cars/a0455146-6014-4748-9304-1ed4fbf7d177/2018-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1426,https://carwiz.co.il/used-cars/3def0c38-6f06-484e-a72b-5b075063495d/2018-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A1%D7%95%D7%A4%D7%A8%D7%91
1427,https://carwiz.co.il/used-cars/ef9bdcb8-2b35-4db0-b45b-850bf5c8ab5b/2023-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLC-COUPE
1428,https://carwiz.co.il/used-cars/ccf32d74-481f-49c4-981d-8925e79d61b5/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I10
1429,https://carwiz.co.il/used-cars/e71f6658-8546-474b-9d32-ab14c48a9fa3/2009-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1430,https://carwiz.co.il/used-cars/73e717d7-4e23-4b39-9905-9b6ea8c182f9/2022-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-C5-AIRCROSS
1431,https://carwiz.co.il/used-cars/85a816ec-58e7-4d3f-b62d-9679c3435a3c/2017-%D7%9E%D7%96%D7%93%D7%94-CX-5
1432,https://carwiz.co.il/used-cars/41cf503d-f2d5-41ef-ab3f-ae16a3c56ec1/2015-%D7%A8%D7%A0%D7%95-%D7%A7%D7%A4%D7%A6'%D7%95%D7%A8
1433,https://carwiz.co.il/used-cars/0988e4ce-21b3-4277-887f-cf6047f8be2b/2018-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
1434,https://carwiz.co.il/used-cars/9dbe74d8-103e-48b0-b5f3-c53d2a84b68f/2020-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
1435,https://carwiz.co.il/used-cars/79bfa2af-481b-4452-8da4-387283c38112/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%90%D7%A8%D7%95%D7%A7
1436,https://carwiz.co.il/used-cars/ed56e447-520d-40ef-bf73-77ca98bf721d/2020-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1437,https://carwiz.co.il/used-cars/f0ab742d-4cff-4b8e-93de-e347e50588a7/2015-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%92'%D7%99%D7%9E%D7%A0%D7%99
1438,https://carwiz.co.il/used-cars/e1fbab55-a3be-4c02-8025-28872f773880/2020-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1439,https://carwiz.co.il/used-cars/e95c3e63-653a-411b-85b1-2536d57c8ba8/2020-%D7%A7%D7%99%D7%94-XCeed
1440,https://carwiz.co.il/used-cars/3592756c-a223-449a-96d5-0183523290a8/2015-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%99%D7%91%D7%99%D7%96%D7%94
1441,https://carwiz.co.il/used-cars/83907e6f-31ce-4d47-93ea-6a91974234b0/2018-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1442,https://carwiz.co.il/used-cars/398b66ce-6eeb-40c9-a836-f41c37e7baa0/2016-%D7%90%D7%99%D7%A1%D7%95%D7%96%D7%95-D-Max
1443,https://carwiz.co.il/used-cars/e713364e-a170-4d41-849a-a8cbe5e847a6/2019-%D7%9E%D7%96%D7%93%D7%94-3
1444,https://carwiz.co.il/used-cars/45578222-8137-4698-9cea-2266bb7ec4e3/2017-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-5
1445,https://carwiz.co.il/used-cars/eae1218d-55c6-43d8-be87-fded282d4e8a/2020-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1446,https://carwiz.co.il/used-cars/17163f36-6239-42b1-bfc9-01376d5a25e5/2019-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%A8%D7%95%D7%A0%D7%94
1447,https://carwiz.co.il/used-cars/93cbbe81-5090-43d5-a0db-bf23285b1c8a/2019-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
1448,https://carwiz.co.il/used-cars/262db697-a305-4641-9a05-07fb0eb004d9/2019-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-%D7%91%D7%A8%D7%9C%D7%99%D7%A0%D7%92%D7%95
1449,https://carwiz.co.il/used-cars/bae20613-a009-4c12-b47e-38936aca3568/2012-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A7%D7%A8%D7%95%D7%96
1450,https://carwiz.co.il/used-cars/499e91e6-f189-4aae-8287-1fa6054ec940/2021-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-3
1451,https://carwiz.co.il/used-cars/00eb029e-6edf-4d3f-8f03-62b0e106d6b8/2020-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%A8%D7%95%D7%A0%D7%94
1452,https://carwiz.co.il/used-cars/2cde4810-3c49-4ff3-b63c-1f8e268c7bf5/2016-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I25
1453,https://carwiz.co.il/used-cars/14f6041e-ac6e-464e-8ee4-0be778075ce6/2015-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I35
1454,https://carwiz.co.il/used-cars/bdee262e-8aeb-4e0c-90c9-4583e6003054/2019-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%A8%D7%95%D7%A0%D7%94
1455,https://carwiz.co.il/used-cars/5061801c-8ba0-4cb2-b3b3-d48f881b8432/2021-MG-ZS
1456,https://carwiz.co.il/used-cars/26f0ab40-1344-49d5-991f-f85a65899a56/2021-%D7%A4%D7%99%D7%90%D7%98-%D7%93%D7%95%D7%91%D7%9C%D7%95
1457,https://carwiz.co.il/used-cars/a4e1675c-b516-47f4-9543-772139e78eba/2022-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1458,https://carwiz.co.il/used-cars/08e28b86-d42b-45cc-ab4d-5370bf2b2fdb/2020-%D7%A8%D7%A0%D7%95-%D7%9E%D7%92%D7%90%D7%9F
1459,https://carwiz.co.il/used-cars/f9ffbe2d-7e1f-4a5d-940c-0fd875d5c1db/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%90%D7%A8%D7%95%D7%A7
1460,https://carwiz.co.il/used-cars/c86c1354-ac34-4d1e-9950-290e53612c4c/2008-%D7%94%D7%95%D7%A0%D7%93%D7%94-%D7%A1%D7%99%D7%95%D7%95%D7%99%D7%A7
1461,https://carwiz.co.il/used-cars/053d5546-5785-4bdc-bf7d-30e090d0ab80/2013-%D7%A1%D7%99%D7%90%D7%98-%D7%9C%D7%90%D7%95%D7%9F
1462,https://carwiz.co.il/used-cars/280674a2-2595-4446-8314-f08416fbc628/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
1463,https://carwiz.co.il/used-cars/4c6d072b-e35c-4ba8-9fe5-fb07ba203745/2016-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
1464,https://carwiz.co.il/used-cars/1898b1ab-125a-42f5-94fe-4fd643ebf474/2015-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1465,https://carwiz.co.il/used-cars/fa8ffa58-d762-47dc-a5a6-bc501233b209/2017-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A8%D7%90%D7%A4%D7%99%D7%93
1466,https://carwiz.co.il/used-cars/c5cb447f-172a-471e-bc73-51cfeb7e51b5/2015-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%92'%D7%98%D7%94
1467,https://carwiz.co.il/used-cars/524688c0-0620-4de6-8c13-609b7387c231/2016-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A1%D7%95%D7%A4%D7%A8%D7%91
1468,https://carwiz.co.il/used-cars/0b6f1ed1-38cb-4220-89cb-210b0d76d101/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1469,https://carwiz.co.il/used-cars/1039fe7f-b7a8-4c13-bbb6-75f6c3117cc2/2021-%D7%91-%D7%9E-%D7%95%D7%95-X1
1470,https://carwiz.co.il/used-cars/b059fe8d-d169-46e3-9f45-94415aab562b/2016-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1471,https://carwiz.co.il/used-cars/129d029a-da98-45f0-bd02-32424b59d6d4/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1472,https://carwiz.co.il/used-cars/95a99cce-4e94-4b5f-9aed-2fc784abe023/2017-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A1%D7%95%D7%A4%D7%A8%D7%91
1473,https://carwiz.co.il/used-cars/f6c6fa72-ce20-46f5-aa6f-a37e6d8a7f0a/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
1474,https://carwiz.co.il/used-cars/fb317bc6-4abe-4223-b369-e0262d1ae5d1/2014-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
1475,https://carwiz.co.il/used-cars/301d76f0-f88c-4324-b40b-27adf44c0e9a/2011-%D7%91%D7%99%D7%95%D7%90%D7%99%D7%A7-%D7%9C%D7%A7%D7%A8%D7%95%D7%A1
1476,https://carwiz.co.il/used-cars/8ae332bd-9452-4d3c-81ba-3160628d12e9/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
1477,https://carwiz.co.il/used-cars/949885a9-8b26-431c-9428-5597e5511919/2018-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%98%D7%A7%D7%94
1478,https://carwiz.co.il/used-cars/c8649ed9-84b6-4f2e-a93c-f4765c4a9db4/2015-%D7%94%D7%95%D7%A0%D7%93%D7%94-%D7%A1%D7%99%D7%95%D7%95%D7%99%D7%A7
1479,https://carwiz.co.il/used-cars/4d27b0c7-6436-4e73-8c0f-870625bb65cd/2018-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
1480,https://carwiz.co.il/used-cars/35786c54-9510-4ebf-8a0c-5784c9010743/2017-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
1481,https://carwiz.co.il/used-cars/cea6714c-b606-4e2c-961b-77775765f138/2020-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%95%D7%99%D7%98%D7%90%D7%A8%D7%94
1482,https://carwiz.co.il/used-cars/c9cfc8f5-120f-42a1-88bc-3452db033d3c/2020-%D7%A1%D7%95%D7%91%D7%90%D7%A8%D7%95-XV
1483,https://carwiz.co.il/used-cars/4baad9fa-9a41-479a-9f60-9b5481567f09/2020-%D7%A4%D7%99%D7%92'%D7%95-3008
1484,https://carwiz.co.il/used-cars/ae7f43a3-cfdd-4ba2-a7d6-c4f9745b509b/2018-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1485,https://carwiz.co.il/used-cars/b0da91e0-3c02-4523-a5b6-4711a3f4d6e7/2020-%D7%A4%D7%99%D7%92'%D7%95-5008
1486,https://carwiz.co.il/used-cars/2dc8cbc2-51aa-4160-b47d-56f6e09d8759/2019-%D7%94%D7%95%D7%A0%D7%93%D7%94-HR-V
1487,https://carwiz.co.il/used-cars/f892c006-139e-455f-8133-138cac8e7bfe/2017-%D7%A7%D7%99%D7%94-%D7%A4%D7%95%D7%A8%D7%98%D7%94
1488,https://carwiz.co.il/used-cars/5eb3a8e9-2438-400b-a2eb-049b1f55504a/2018-%D7%90%D7%90%D7%95%D7%93%D7%99-A3
1489,https://carwiz.co.il/used-cars/12bd3540-306c-4722-bbf3-489d1c03b450/2013-%D7%91-%D7%9E-%D7%95%D7%95-X1
1490,https://carwiz.co.il/used-cars/46c4565e-bce8-403d-abb1-df93ac884787/2019-%D7%A4%D7%99%D7%92'%D7%95-3008
1491,https://carwiz.co.il/used-cars/fc27edbd-f2ad-46d9-a63d-7ef62fd4934e/2017-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1492,https://carwiz.co.il/used-cars/1212a3d5-65df-45ee-a28b-39afb2ec47a9/2021-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-C3
1493,https://carwiz.co.il/used-cars/34281b69-2d08-4e62-b4b4-843a879bba28/2016-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
1494,https://carwiz.co.il/used-cars/0cb12902-26e7-4e5d-8bc0-5aeb0f7a256b/2017-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
1495,https://carwiz.co.il/used-cars/c16b9c0d-6e11-4789-a6e3-32ca630e7ba2/2017-%D7%93%D7%90%D7%A6%D7%99%D7%94-%D7%9C%D7%95%D7%92%D7%90%D7%9F
1496,https://carwiz.co.il/used-cars/657e16d3-0dc0-4d40-9e58-85efa1ec437f/2019-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%A7%D7%9C%D7%99%D7%A4%D7%A1-%D7%A7%D7%A8%D7%95%D7%A1
1497,https://carwiz.co.il/used-cars/8fa3ef93-9043-4d4f-ba1d-c6867b8ce5c9/2022-%D7%92'%D7%99%D7%A4-%D7%92%D7%A8%D7%90%D7%A0%D7%93-%D7%A6'%D7%99%D7%A8%D7%95%D7%A7%D7%99
1498,https://carwiz.co.il/used-cars/6afbc276-f1c6-4b28-821a-4cee492237be/2021-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-%D7%92'%D7%9E%D7%A4%D7%99
1499,https://carwiz.co.il/used-cars/8f2b989c-fb22-48be-ad82-54f3dad964d5/2018-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
1500,https://carwiz.co.il/used-cars/23007a18-23a9-4d66-970a-184542ea0a50/2016-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1501,https://carwiz.co.il/used-cars/eb3a8103-e175-4156-8fb8-5e766f485565/2020-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
1502,https://carwiz.co.il/used-cars/e4cc74e8-e35b-4412-99af-7328d9a8e468/2018-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
1503,https://carwiz.co.il/used-cars/b58cfc0b-0478-418a-ba62-0b97facfde23/2022-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-5
1504,https://carwiz.co.il/used-cars/0ade3e86-b265-497c-979b-03ca1c2f2ceb/2019-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
1505,https://carwiz.co.il/used-cars/ecc55a1b-9c99-4496-b190-3e73ef844156/2023-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%94%D7%99%D7%99%D7%9C%D7%A7%D7%A1
1506,https://carwiz.co.il/used-cars/36c77a95-366b-4baf-9724-7e46698b114c/2022-%D7%92%D7%99%D7%9C%D7%99-GEOMETRY
1507,https://carwiz.co.il/used-cars/f6e3d49a-30b9-447a-bdfb-a14c168af9b6/2021-%D7%9E%D7%96%D7%93%D7%94-CX-5
1508,https://carwiz.co.il/used-cars/0c0771a6-2ec3-4c29-805d-2a93d9bb4337/2018-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%A7%D7%9C%D7%99%D7%A4%D7%A1-%D7%A7%D7%A8%D7%95%D7%A1
1509,https://carwiz.co.il/used-cars/b6dabc8b-3e82-4d99-8c59-a99f16ec6a3f/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
1510,https://carwiz.co.il/used-cars/3260a99a-5bbf-47ad-8cb5-f554321083f0/2015-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%98%D7%99%D7%92%D7%95%D7%90%D7%9F
1511,https://carwiz.co.il/used-cars/f765e6be-fb59-4183-a521-07344c15c00d/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
1512,https://carwiz.co.il/used-cars/c8c258c3-ff37-42fd-8811-347b3157a3ce/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A8%D7%90%D7%A4%D7%99%D7%93
1513,https://carwiz.co.il/used-cars/55808314-0db2-4f16-8254-ab90dc317f1c/2010-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99-+2
1514,https://carwiz.co.il/used-cars/8c26bff7-ad46-4a30-8791-8f4c028ba4f7/2021-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
1515,https://carwiz.co.il/used-cars/58e2e9f5-1caf-4422-809f-22a99d88fa15/2020-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-ASX
1516,https://carwiz.co.il/used-cars/24a701d8-eadd-4653-bffd-01980a60e53f/2017-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1517,https://carwiz.co.il/used-cars/a49b570c-136c-40a4-a9fd-761274c75a5d/2022-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-C5-AIRCROSS
1518,https://carwiz.co.il/used-cars/07272df9-b2f6-4097-99e3-3a9132c17431/2018-%D7%A1%D7%99%D7%90%D7%98-%D7%9C%D7%90%D7%95%D7%9F
1519,https://carwiz.co.il/used-cars/bc2b86e9-4050-4780-a869-91abcddee17d/2020-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%92'%D7%99%D7%9E%D7%A0%D7%99
1520,https://carwiz.co.il/used-cars/7c5d6647-4750-4f81-8b7c-6255dd5e3169/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1521,https://carwiz.co.il/used-cars/9c3135aa-8bb4-4717-aa28-e0479d6c82ed/2021-MG-ZS
1522,https://carwiz.co.il/used-cars/584e75c0-86bd-428c-882b-97a3db2f5378/2017-%D7%9E%D7%96%D7%93%D7%94-CX-5
1523,https://carwiz.co.il/used-cars/c5390982-7a1e-4206-a8ee-3e4dd2e29704/2013-%D7%90%D7%95%D7%A4%D7%9C-%D7%90%D7%A1%D7%98%D7%A8%D7%94-%D7%91%D7%A8%D7%9C%D7%99%D7%A0%D7%94
1524,https://carwiz.co.il/used-cars/df889f79-19d7-4513-a239-e74a3c160b56/2021-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
1525,https://carwiz.co.il/used-cars/b9edcbc5-ca53-40c8-ae69-f75356231635/2014-%D7%90%D7%90%D7%95%D7%93%D7%99-Q3
1526,https://carwiz.co.il/used-cars/89427beb-3ba8-4fc7-bd25-67f3512b5c76/2014-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%92%D7%95%D7%9C%D7%A3
1527,https://carwiz.co.il/used-cars/0aba4280-1734-4e46-8779-bc84e596f9bd/2021-MG-ZS
1528,https://carwiz.co.il/used-cars/5d77299e-f418-4a5c-892e-c25ecf2a01d5/2015-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
1529,https://carwiz.co.il/used-cars/7d999069-f3d3-4c92-a475-dc5f6816e866/2017-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
1530,https://carwiz.co.il/used-cars/a700fa99-e511-44a2-99ae-4ba69782166b/2021-%D7%A1%D7%95%D7%91%D7%90%D7%A8%D7%95-XV
1531,https://carwiz.co.il/used-cars/eb36685b-8c09-4af4-a364-9699dfe6052b/2022-%D7%92'%D7%99%D7%A4-%D7%A8%D7%A0%D7%92%D7%9C%D7%A8
1532,https://carwiz.co.il/used-cars/74cb98b9-aac3-42ee-84b4-00849120ffba/2020-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%9C%D7%99%D7%A3
1533,https://carwiz.co.il/used-cars/a5e31157-f83d-490b-b396-c421e300d222/2010-%D7%9E%D7%96%D7%93%D7%94-5
1534,https://carwiz.co.il/used-cars/03d463ef-2056-40d8-88f5-934b9d481b40/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
1535,https://carwiz.co.il/used-cars/9e959e81-55ca-4cd7-8604-b86b226f5c36/2017-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
1536,https://carwiz.co.il/used-cars/d1ef3e88-1564-424b-8074-2e0acc8f9945/2021-%D7%A7%D7%99%D7%94-%D7%A1%D7%9C%D7%98%D7%95%D7%A1
1537,https://carwiz.co.il/used-cars/bcbd3e34-6623-484f-8d2d-d476e087df29/2010-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%90%D7%9C%D7%98%D7%95
1538,https://carwiz.co.il/used-cars/9b57e19f-44e4-4657-91ef-107f7e382b99/2016-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
1539,https://carwiz.co.il/used-cars/3d38e78c-2d79-4e9b-9dd9-22b301c151da/2014-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-%D7%91%D7%A8%D7%9C%D7%99%D7%A0%D7%92%D7%95
1540,https://carwiz.co.il/used-cars/93c577e5-d623-4262-9fe3-77798bb0f403/2018-%D7%90%D7%90%D7%95%D7%93%D7%99-Q7
1541,https://carwiz.co.il/used-cars/a1883a53-4ad3-4987-8e74-183773d2c12c/2017-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
1542,https://carwiz.co.il/used-cars/2e366e4f-0601-4fd8-92ac-4fa21683535f/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
1543,https://carwiz.co.il/used-cars/24b893cd-90b0-4336-86da-06c0d233bcba/2019-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
1544,https://carwiz.co.il/used-cars/93c03270-f8da-4ae3-bf9b-04e3938cf710/2017-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
1545,https://carwiz.co.il/used-cars/11c59337-db0f-4fad-92f6-74f268de1be3/2020-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%92'%D7%95%D7%A7
1546,https://carwiz.co.il/used-cars/dbf1b839-9b0c-4e40-997e-69d563514f81/2022-%D7%92'%D7%99%D7%A4-%D7%A8%D7%A0%D7%92%D7%9C%D7%A8
1547,https://carwiz.co.il/used-cars/8c063b1d-e661-49e0-8dc8-cd26cda8bf46/2018-%D7%9E%D7%96%D7%93%D7%94-CX-5
1548,https://carwiz.co.il/used-cars/f9b60926-8028-4f75-9a01-5c3eae6f435d/2016-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
