,links
3502,https://carwiz.co.il/used-cars/0fdcfe39-250d-48e6-a8da-a87a9d76ab34/2014-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I30
3503,https://carwiz.co.il/used-cars/5ca12c6e-294a-4d14-bd9d-ad7ae4910b27/2020-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-C5-AIRCROSS
3504,https://carwiz.co.il/used-cars/372a555f-1001-4aa4-b878-f075185e8d8b/2011-%D7%9E%D7%96%D7%93%D7%94-2
3505,https://carwiz.co.il/used-cars/e05d26cf-0f9b-45cc-91de-2c34cce9a98a/2022-%D7%9E%D7%96%D7%93%D7%94-3
3506,https://carwiz.co.il/used-cars/7f1e223f-9e86-49ee-b0b6-1f9cd1c61744/2020-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%A7%D7%A1%D7%A0%D7%98
3507,https://carwiz.co.il/used-cars/3a1a4754-8a41-40b0-b845-3914743391d3/2019-%D7%A4%D7%99%D7%92'%D7%95-3008
3508,https://carwiz.co.il/used-cars/c41f3ca2-2774-4eda-a384-beb6fcc42ab7/2016-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3509,https://carwiz.co.il/used-cars/868beaa5-5d36-49d0-abaa-5a14b0d43e9d/2018-%D7%9E%D7%96%D7%93%D7%94-CX-5
3510,https://carwiz.co.il/used-cars/37970b98-41fc-426e-b22c-fc5f651b6c54/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
3511,https://carwiz.co.il/used-cars/d8f7e6bf-e12d-4a46-b384-69e8362708e6/2009-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
3512,https://carwiz.co.il/used-cars/4bcee4c6-fe39-4e65-8544-273e2654c56e/2004-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%94%D7%99%D7%99%D7%9C%D7%A7%D7%A1
3513,https://carwiz.co.il/used-cars/5b34a63e-3c88-4e89-8d57-8f976ffa9f15/2022-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%A0%D7%99%D7%90%D7%A7
3514,https://carwiz.co.il/used-cars/16feb866-b1af-4900-bc23-b5754b3ef57a/2021-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%A1%D7%95%D7%A0%D7%98%D7%94
3515,https://carwiz.co.il/used-cars/2111c474-b344-4699-9a4a-6a7e4f1a99fe/2016-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3516,https://carwiz.co.il/used-cars/0a698b05-0821-4275-bda2-21850d924b53/2021-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%99%D7%90%D7%A8%D7%99%D7%A1
3517,https://carwiz.co.il/used-cars/f9c06172-12dc-48a6-81eb-2d0d0378aa79/2020-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%99%D7%91%D7%99%D7%96%D7%94
3518,https://carwiz.co.il/used-cars/012c829e-f84e-4841-b52f-6767cc2fc091/2018-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3519,https://carwiz.co.il/used-cars/31534891-b399-4bfb-86bb-008ae3812976/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%98%D7%95%D7%A0%D7%99%D7%A7
3520,https://carwiz.co.il/used-cars/94d1589c-32f0-4bbd-9c1c-9faf431b8491/2021-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%A7%D7%95%D7%A0%D7%94
3521,https://carwiz.co.il/used-cars/e17522ed-916a-4726-89bb-3e88eab5bc5f/2014-%D7%9E%D7%96%D7%93%D7%94-6
3522,https://carwiz.co.il/used-cars/f5bd703c-304c-4934-897c-a7d96ed43ea3/2016-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
3523,https://carwiz.co.il/used-cars/dd33caac-6796-4552-a8fa-d99c92e610e5/2020-%D7%9E%D7%96%D7%93%D7%94-2
3524,https://carwiz.co.il/used-cars/8c50415d-a106-40b8-9b8f-d3bc51fb760f/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLA-%D7%A7%D7%9C%D7%90%D7%A1
3525,https://carwiz.co.il/used-cars/66071940-601a-4311-92c7-d02c080aa98e/2019-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-%D7%91%D7%A8%D7%9C%D7%99%D7%A0%D7%92%D7%95
3526,https://carwiz.co.il/used-cars/9f6dfe99-007f-4904-913f-356a1b3cef95/2022-%D7%92'%D7%99%D7%A4-%D7%A8%D7%A0%D7%92%D7%9C%D7%A8
3527,https://carwiz.co.il/used-cars/c3a6bd3e-c402-4e3e-89f6-5141246596a5/2017-%D7%A7%D7%90%D7%93%D7%99%D7%9C%D7%90%D7%A7-XT5
3528,https://carwiz.co.il/used-cars/6b32a643-ee60-4c83-980c-a85acb5e3cf5/2019-%D7%91-%D7%9E-%D7%95%D7%95-X5
3529,https://carwiz.co.il/used-cars/1590b295-c35c-4eed-a7d3-171e0b29af1a/2020-%D7%A4%D7%99%D7%92'%D7%95-3008
3530,https://carwiz.co.il/used-cars/fdf3ad0e-0fe7-4d55-a7d3-4d9be988742f/2019-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
3531,https://carwiz.co.il/used-cars/3dd07b20-a039-49fc-8f10-2d74f53283ed/2022-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I20
3532,https://carwiz.co.il/used-cars/29e15783-3fc9-404d-9c9a-4c070aa85694/2015-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%99%D7%90%D7%A8%D7%99%D7%A1
3533,https://carwiz.co.il/used-cars/68d35db8-2b53-44f0-8979-7058394f179e/2022-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%A7%D7%9C%D7%99%D7%A4%D7%A1-%D7%A7%D7%A8%D7%95%D7%A1
3534,https://carwiz.co.il/used-cars/43a66760-bdd7-4f56-bc37-735c4d00d499/2018-%D7%A4%D7%99%D7%92'%D7%95-3008
3535,https://carwiz.co.il/used-cars/1e1b4aad-bd3d-42bc-b8ba-89bc3e8f2e7d/2019-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
3536,https://carwiz.co.il/used-cars/2066c54e-3e2b-43d6-9682-fd30133ecb61/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
3537,https://carwiz.co.il/used-cars/7199063a-aec9-4304-ac4e-4fb577b9a86a/2019-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%98%D7%A7%D7%94
3538,https://carwiz.co.il/used-cars/69d66569-9c13-46bc-93d3-d5cd39788895/2022-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-4
3539,https://carwiz.co.il/used-cars/7571c390-6000-487c-94e6-eb465b50115c/2016-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-X-TRAIL
3540,https://carwiz.co.il/used-cars/b3e90944-c1f4-44ad-a83c-fe9e67edefaf/2011-%D7%90%D7%9C%D7%A4%D7%90-%D7%A8%D7%95%D7%9E%D7%99%D7%90%D7%95-%D7%9E%D7%99%D7%98%D7%95
3541,https://carwiz.co.il/used-cars/fe9511e4-2cd7-47fe-9605-acd97a658db1/2018-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
3542,https://carwiz.co.il/used-cars/3e7e8565-bc0e-4088-857e-d5114a13da0a/2020-%D7%A4%D7%99%D7%92'%D7%95-3008
3543,https://carwiz.co.il/used-cars/30b98d17-f3f1-48a9-999b-7766991c1c8e/2021-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%95%D7%99%D7%98%D7%90%D7%A8%D7%94
3544,https://carwiz.co.il/used-cars/1899d77a-3951-47bf-90d1-5384ccc77619/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3545,https://carwiz.co.il/used-cars/3a199661-7f9b-43b9-90ed-61976b50dc6d/2017-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-X-TRAIL
3546,https://carwiz.co.il/used-cars/113958d8-1142-41e0-b81e-04d6dacfe92c/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%98%D7%95%D7%A0%D7%99%D7%A7
3547,https://carwiz.co.il/used-cars/34722754-57bb-4666-8387-4465a306b3f1/2017-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-E-%D7%A7%D7%9C%D7%90%D7%A1
3548,https://carwiz.co.il/used-cars/a1f77b92-82f1-4c86-b295-b5204caad3ea/2018-%D7%A4%D7%99%D7%92'%D7%95-3008
3549,https://carwiz.co.il/used-cars/07d0a3f3-fe08-481e-a917-57bac441720a/2016-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%92'%D7%98%D7%94
3550,https://carwiz.co.il/used-cars/7fb383a7-498f-4d41-a4d9-3e82da2d8e86/2017-%D7%9E%D7%96%D7%93%D7%94-CX-5
3551,https://carwiz.co.il/used-cars/369cba5c-9a8c-4725-96b3-6838f73be044/2018-%D7%A4%D7%99%D7%92'%D7%95-208
3552,https://carwiz.co.il/used-cars/7d102082-2171-4302-aecf-2f9cfcc9bf8c/2017-%D7%90%D7%99%D7%A1%D7%95%D7%96%D7%95-D-Max
3553,https://carwiz.co.il/used-cars/054cf90c-8f2a-4782-8da3-54001c186680/2017-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3554,https://carwiz.co.il/used-cars/34bd1aa4-d225-490b-95cb-327c6b85b3b6/2011-%D7%9E%D7%96%D7%93%D7%94-3
3555,https://carwiz.co.il/used-cars/757e922a-d98d-4cab-8415-b016905b12a5/2017-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-X-TRAIL
3556,https://carwiz.co.il/used-cars/579f968b-c0a7-48d4-9100-9e5282daae68/2012-%D7%A4%D7%95%D7%A8%D7%93-%D7%90%D7%93%D7%92'
3557,https://carwiz.co.il/used-cars/efbc6362-707a-488e-b188-1ac010c625e7/2020-%D7%93%D7%90%D7%A6%D7%99%D7%94-%D7%93%D7%90%D7%A1%D7%98%D7%A8
3558,https://carwiz.co.il/used-cars/acc289db-b2c5-47eb-aa2c-3ab051c29e87/2021-%D7%98%D7%A1%D7%9C%D7%94-MODEL-3
3559,https://carwiz.co.il/used-cars/fe3109f7-2fd2-4558-ad82-45ea27590db2/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
3560,https://carwiz.co.il/used-cars/82da08dd-29f8-464e-89f9-84427fcb9f32/2017-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
3561,https://carwiz.co.il/used-cars/a72dfc12-3ccd-4541-977a-19d9e19da659/2017-%D7%A1%D7%95%D7%91%D7%90%D7%A8%D7%95-%D7%A4%D7%95%D7%A8%D7%A1%D7%98%D7%A8
3562,https://carwiz.co.il/used-cars/74a71777-e38c-4868-b8a1-960a6ce596de/2018-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
3563,https://carwiz.co.il/used-cars/c2aa20d5-fbe3-4e54-99dc-786ad0df7397/2021-%D7%90%D7%90%D7%95%D7%93%D7%99-Q3
3564,https://carwiz.co.il/used-cars/5a28096b-b00c-48e3-bf99-7251aaa9d71f/2022-%D7%98%D7%A1%D7%9C%D7%94-MODEL-3
3565,https://carwiz.co.il/used-cars/4d29ffd3-93e2-4dd7-84fd-ee8b0f9fa88c/2021-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%98%D7%A7%D7%94
3566,https://carwiz.co.il/used-cars/b718cf12-079f-4960-af34-6263d5fa3be3/2017-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
3567,https://carwiz.co.il/used-cars/f566d80a-7c37-4972-85c4-9b31389cf272/2017-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%A4%D7%90%D7%A1%D7%90%D7%98
3568,https://carwiz.co.il/used-cars/f2c235d1-0e1c-4dc5-bbe7-e4af58f2f99b/2021-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-C-%D7%A7%D7%9C%D7%90%D7%A1
3569,https://carwiz.co.il/used-cars/c720bc83-bd0d-46ff-b6b6-5af0a71421c2/2011-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%A4%D7%90%D7%A1%D7%90%D7%98
3570,https://carwiz.co.il/used-cars/f95e4349-d320-4cb4-9070-82ec1d0a6b7c/2019-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-ASX
3571,https://carwiz.co.il/used-cars/d4308539-f675-4d41-955e-6599035461df/2011-%D7%A8%D7%A0%D7%95-%D7%A4%D7%9C%D7%95%D7%90%D7%A0%D7%A1
3572,https://carwiz.co.il/used-cars/b6fd7e47-e7f5-40d2-84f6-9fcd3530f444/2020-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-ASX
3573,https://carwiz.co.il/used-cars/723470aa-d6d2-443f-a2f1-199e6e19a5f3/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
3574,https://carwiz.co.il/used-cars/6fff6637-c4f2-44c4-83bb-542ac8a005ac/2021-%D7%92'%D7%99%D7%A4-%D7%92%D7%A8%D7%90%D7%A0%D7%93-%D7%A6'%D7%99%D7%A8%D7%95%D7%A7%D7%99
3575,https://carwiz.co.il/used-cars/d16cb1c8-ee67-460b-9e08-4e7ad79b14ab/2022-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-4
3576,https://carwiz.co.il/used-cars/42fa3e16-3b9d-4926-9c3c-3f559be30bd9/2020-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%95%D7%93%D7%99%D7%90%D7%A7
3577,https://carwiz.co.il/used-cars/5d194e28-c412-4f50-b024-1c30ca81e0c7/2018-%D7%92'%D7%99%D7%A4-%D7%A8%D7%A0%D7%92%D7%9C%D7%A8
3578,https://carwiz.co.il/used-cars/0e28881a-d63f-46af-801a-5383f1de6392/2018-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3579,https://carwiz.co.il/used-cars/6867ec3f-8ae2-457d-bda5-7949dc724674/2020-%D7%A4%D7%99%D7%92'%D7%95-3008
3580,https://carwiz.co.il/used-cars/d25104f9-1927-4c58-95e0-ca367eb4221e/2021-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLC
3581,https://carwiz.co.il/used-cars/d93634be-1c7d-4d18-bf1d-483a9f8b3ca7/2023-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLE
3582,https://carwiz.co.il/used-cars/cadce1dd-895b-4437-957a-9243e3d94a07/2016-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%90%D7%95%D7%A8%D7%99%D7%A1
3583,https://carwiz.co.il/used-cars/8b8e3110-9b8e-40d1-a273-739cffffff5e/2016-%D7%A1%D7%95%D7%91%D7%90%D7%A8%D7%95-%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%96%D7%94
3584,https://carwiz.co.il/used-cars/7eb9f877-ee8f-4ded-be7b-e969ad93347a/2020-%D7%A4%D7%99%D7%92'%D7%95-3008
3585,https://carwiz.co.il/used-cars/b81272b2-936d-4bd7-a182-4e610b15c02b/2019-%D7%A8%D7%A0%D7%95-%D7%A7%D7%90%D7%93%D7%92'%D7%A8
3586,https://carwiz.co.il/used-cars/d4d1fabf-fddd-4efa-8561-1dcebab9e455/2020-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%92'%D7%95%D7%A7
3587,https://carwiz.co.il/used-cars/968d8e9c-ba98-4911-accb-428bd682e189/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%98%D7%95%D7%A0%D7%99%D7%A7
3588,https://carwiz.co.il/used-cars/2fd60c93-7638-4edb-94e1-f60ef43b5cac/2017-%D7%9E%D7%96%D7%93%D7%94-CX-5
3589,https://carwiz.co.il/used-cars/60f76fa4-58ec-43dd-814a-f35196945467/2020-%D7%A4%D7%99%D7%92'%D7%95-3008
3590,https://carwiz.co.il/used-cars/bedf4acc-d87a-4f1a-973e-427b7f6659b9/2016-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
3591,https://carwiz.co.il/used-cars/733dcbd3-7ae6-4514-a581-360ae3137967/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
3592,https://carwiz.co.il/used-cars/02fe4c31-6bee-43e6-ba11-af8b3bc8eee5/2021-%D7%9E%D7%96%D7%93%D7%94-3
3593,https://carwiz.co.il/used-cars/8a98f9ae-f5fb-4dee-97db-9195ce6c9f8d/2018-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3594,https://carwiz.co.il/used-cars/77004816-45a9-4254-af62-a459f5b4d39b/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%95%D7%A8%D7%A0%D7%98%D7%95
3595,https://carwiz.co.il/used-cars/be09c0b4-b25c-4a7c-aed4-6ddbf43940bd/2011-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%A1%D7%A4%D7%9C%D7%90%D7%A9
3596,https://carwiz.co.il/used-cars/9e74277a-c5b9-487e-8824-a50b4f582a81/2019-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
3597,https://carwiz.co.il/used-cars/71f7d157-8954-422c-88ff-fd20556508db/2021-%D7%93%D7%90%D7%A6%D7%99%D7%94-%D7%93%D7%90%D7%A1%D7%98%D7%A8
3598,https://carwiz.co.il/used-cars/eddbc17c-dc25-4a78-8302-e5bb2fdcbde7/2018-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-3
3599,https://carwiz.co.il/used-cars/3c6b7abd-7e40-4d1f-abb3-39fdc2bfe702/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
3600,https://carwiz.co.il/used-cars/8d07f342-78e2-4dfe-947b-9b261d1409fc/2021-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
3601,https://carwiz.co.il/used-cars/84d0343a-3af1-4c19-b546-410408b32a5f/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3602,https://carwiz.co.il/used-cars/dc9f07e4-202d-4a9c-9f94-dcb60a298422/2018-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
3603,https://carwiz.co.il/used-cars/38df505d-7fac-499f-805e-0c9ac39d87bb/2016-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%A1%D7%95%D7%A0%D7%98%D7%94
3604,https://carwiz.co.il/used-cars/0c4bf2f3-561f-4c97-bf72-599d8ae6359a/2018-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%A7%D7%9C%D7%99%D7%A4%D7%A1-%D7%A7%D7%A8%D7%95%D7%A1
3605,https://carwiz.co.il/used-cars/4dd25490-71f4-4b5a-8811-9eef893fe091/2015-%D7%A1%D7%95%D7%91%D7%90%D7%A8%D7%95-%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%96%D7%94
3606,https://carwiz.co.il/used-cars/f76b6fc9-a733-4b79-9a55-f2127e0c0b85/2022-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-5
3607,https://carwiz.co.il/used-cars/c012b6c9-7989-4d7d-a02a-8eebd78e21c2/2020-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
3608,https://carwiz.co.il/used-cars/ba55f1c6-aaf8-480a-bd98-19c5ae1e81be/2021-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%A4%D7%95%D7%9C%D7%95
3609,https://carwiz.co.il/used-cars/9c13fa8f-5469-42f6-bdb7-5ca038da4f36/2022-%D7%9E%D7%96%D7%93%D7%94-3
3610,https://carwiz.co.il/used-cars/841d3618-9742-40fe-ae10-753f90d6ce42/2017-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-5
3611,https://carwiz.co.il/used-cars/0c751bb2-8707-4526-8412-b1320912ad3b/2021-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
3612,https://carwiz.co.il/used-cars/4111a65b-6bfc-4599-9632-931c6be7747b/2020-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-E-%D7%A7%D7%9C%D7%90%D7%A1
3613,https://carwiz.co.il/used-cars/1874df4c-fed4-4c20-b5c2-ea8f5146b46d/2020-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-C5-AIRCROSS
3614,https://carwiz.co.il/used-cars/a9cbf925-7f8b-48aa-acff-a3507d80c331/2014-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A7%D7%A8%D7%95%D7%96
3615,https://carwiz.co.il/used-cars/c6211738-e23b-4aa7-9729-e5031a315b92/2012-%D7%A4%D7%95%D7%A8%D7%93-%D7%A4%D7%95%D7%A7%D7%95%D7%A1
3616,https://carwiz.co.il/used-cars/2d5a8cdb-5007-46a6-a323-b0ed7ed4a4c9/2020-%D7%90%D7%90%D7%95%D7%93%D7%99-Q2
3617,https://carwiz.co.il/used-cars/5d0e46d0-b6aa-47a4-aedf-46f6e43ca420/2022-%D7%94%D7%95%D7%A0%D7%93%D7%94-%D7%A1%D7%99%D7%95%D7%95%D7%99%D7%A7
3618,https://carwiz.co.il/used-cars/0cc8cfce-90d5-4d6a-9388-afae42ae97d5/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
3619,https://carwiz.co.il/used-cars/a7ec99f2-023c-4f86-b72a-09e4efb6ca2e/2023-%D7%A6'%D7%A8%D7%99-%D7%98%D7%99%D7%92%D7%95
3620,https://carwiz.co.il/used-cars/2fe5a71c-4fb3-454c-958f-96e464dbcfa2/2016-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3621,https://carwiz.co.il/used-cars/a27ef47c-2ab7-491a-91e9-c4dd5abc6564/2017-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
3622,https://carwiz.co.il/used-cars/fce57e0c-8ede-48a6-9795-d48595cb5779/2021-%D7%9E%D7%96%D7%93%D7%94-CX-5
3623,https://carwiz.co.il/used-cars/285fcfc4-6a73-448b-8465-5846b531c56b/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
3624,https://carwiz.co.il/used-cars/e945d648-0d44-4d60-bda2-bbdd6a1f3b7d/2006-%D7%9E%D7%96%D7%93%D7%94-6
3625,https://carwiz.co.il/used-cars/9a061c58-a82a-407e-b1c2-0ed93d7715b0/2022-%D7%A4%D7%99%D7%90%D7%98-500
3626,https://carwiz.co.il/used-cars/79e18500-93d7-42ed-98bd-0cccf3d54274/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%99%D7%90%D7%A8%D7%99%D7%A1
3627,https://carwiz.co.il/used-cars/0fe19a2f-6397-4907-84e9-f7b1528698bb/2016-%D7%A1%D7%99%D7%90%D7%98-%D7%9C%D7%90%D7%95%D7%9F
3628,https://carwiz.co.il/used-cars/884d457d-8c6b-454c-becb-941ecadfadae/2018-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
3629,https://carwiz.co.il/used-cars/d734acd9-e50a-49eb-b4a6-35d375c46939/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
3630,https://carwiz.co.il/used-cars/b417d645-48c2-4f60-934d-370cef91f499/2015-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
3631,https://carwiz.co.il/used-cars/7960ecce-0dda-4a4a-a95f-5665b5d41bf6/2015-%D7%9E%D7%96%D7%93%D7%94-CX-5
3632,https://carwiz.co.il/used-cars/9325f777-2438-4479-872c-a0820d8bcad2/2019-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-C3
3633,https://carwiz.co.il/used-cars/d784f79e-6689-4818-972b-2504e74a203f/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I20
3634,https://carwiz.co.il/used-cars/23ccdbf2-0617-4380-9126-846a0b370030/2017-%D7%90%D7%9C%D7%A4%D7%90-%D7%A8%D7%95%D7%9E%D7%99%D7%90%D7%95-%D7%92'%D7%95%D7%9C%D7%99%D7%98%D7%94
3635,https://carwiz.co.il/used-cars/74e4fd08-4e1c-4b6b-84be-e85f31fc95dc/2019-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
3636,https://carwiz.co.il/used-cars/bd52120c-13f8-45bd-9627-064844aaafed/2016-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
3637,https://carwiz.co.il/used-cars/5c3b8873-9029-4c16-8c73-2362ce5abf19/2016-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%9C%D7%A0%D7%93-%D7%A7%D7%A8%D7%95%D7%96%D7%A8
3638,https://carwiz.co.il/used-cars/8ca0f37e-0426-4295-bd6f-02ad77f78704/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-A-%D7%A7%D7%9C%D7%90%D7%A1
3639,https://carwiz.co.il/used-cars/eb06554d-f732-4762-a9ac-af9d2e795110/2019-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%98%D7%A7%D7%94
3640,https://carwiz.co.il/used-cars/035ee87c-8de8-4f12-8d85-6a3e0eec21c7/2011-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A7%D7%A8%D7%95%D7%96
3641,https://carwiz.co.il/used-cars/c9573c0e-8388-4375-87b3-330a06ae9efc/2021-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
