,links
2682,https://carwiz.co.il/used-cars/1458766e-0d02-4121-b0bc-55d6c3856e02/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
2683,https://carwiz.co.il/used-cars/da61ec19-231e-430c-b02c-03621a641797/2014-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
2684,https://carwiz.co.il/used-cars/feedb0e7-d320-41ef-b28b-cc3a9036ed79/2021-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
2685,https://carwiz.co.il/used-cars/876fe598-2686-4253-9dbd-ab301e17596b/2016-%D7%94%D7%95%D7%A0%D7%93%D7%94-%D7%92'%D7%90%D7%96
2686,https://carwiz.co.il/used-cars/4474626e-6407-4d19-bdae-aa9f8ade951c/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I10
2687,https://carwiz.co.il/used-cars/6c2802fd-15ab-4c7b-9f6a-3fbed2f07e8a/2017-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-X-TRAIL
2688,https://carwiz.co.il/used-cars/bb676fe1-aadf-4779-9627-adcf1e6bff8f/2022-%D7%92'%D7%99%D7%A4-%D7%92%D7%A8%D7%90%D7%A0%D7%93-%D7%A6'%D7%99%D7%A8%D7%95%D7%A7%D7%99
2689,https://carwiz.co.il/used-cars/fe9b1e8f-cf27-4d72-bac1-1f6a13ac2153/2016-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%95%D7%99%D7%98%D7%90%D7%A8%D7%94
2690,https://carwiz.co.il/used-cars/494a64bd-e76a-4a65-9ade-07d6e493fa3a/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
2691,https://carwiz.co.il/used-cars/73e717d7-4e23-4b39-9905-9b6ea8c182f9/2022-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-C5-AIRCROSS
2692,https://carwiz.co.il/used-cars/2291ddc4-ac34-467a-accc-e245912024f7/2020-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-ASX
2693,https://carwiz.co.il/used-cars/75db8286-29b0-4220-a358-faef00531991/2021-%D7%9C%D7%A7%D7%A1%D7%95%D7%A1-UX
2694,https://carwiz.co.il/used-cars/8c162942-ae54-4017-9d5f-79916c60cd4d/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
2695,https://carwiz.co.il/used-cars/ed03e8a5-a6fd-4e8e-91a0-1c4366e14dab/2015-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
2696,https://carwiz.co.il/used-cars/23294cb6-746a-45c6-9745-7239e326d2a4/2008-%D7%90%D7%90%D7%95%D7%93%D7%99-A6
2697,https://carwiz.co.il/used-cars/772307d4-530a-48c9-9dc8-310b34938245/2021-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
2698,https://carwiz.co.il/used-cars/573aec23-8e38-4951-9459-70f95b756895/2021-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
2699,https://carwiz.co.il/used-cars/f0ab742d-4cff-4b8e-93de-e347e50588a7/2015-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%92'%D7%99%D7%9E%D7%A0%D7%99
2700,https://carwiz.co.il/used-cars/91d39c3f-652e-4ee6-900d-91c404712c48/2021-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
2701,https://carwiz.co.il/used-cars/ff4f9a14-1d1a-48e4-9163-0f6561c1daf6/2022-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-1
2702,https://carwiz.co.il/used-cars/1780e09b-679f-4772-b1a1-963087da3b57/2022-%D7%9E%D7%96%D7%93%D7%94-6
2703,https://carwiz.co.il/used-cars/2ad5f815-fc09-42e7-a77f-492594f519c6/2018-%D7%90%D7%95%D7%A4%D7%9C-%D7%9E%D7%95%D7%A7%D7%94
2704,https://carwiz.co.il/used-cars/a9845840-6106-4270-a721-f8a02df2a4cd/2018-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%98%D7%99%D7%92%D7%95%D7%90%D7%9F
2705,https://carwiz.co.il/used-cars/3707527e-b503-485c-8e18-f2a0bd002c29/2016-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
2706,https://carwiz.co.il/used-cars/117a26a9-27d5-4101-aa46-b2992201b7b9/2019-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-7
2707,https://carwiz.co.il/used-cars/468ef40f-16e4-4c85-8c82-97ca9972ba3f/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
2708,https://carwiz.co.il/used-cars/92eb5a3c-2e80-444f-bf97-8f5b48f3730d/2013-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
2709,https://carwiz.co.il/used-cars/fef854c2-fecb-48d9-9179-a02dc4bccb24/2014-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
2710,https://carwiz.co.il/used-cars/831af0bc-cf23-48d2-a3e7-fb9ac9133e90/2019-%D7%A8%D7%A0%D7%95-%D7%9E%D7%92%D7%90%D7%9F
2711,https://carwiz.co.il/used-cars/5a6caca8-4b0b-4e21-9898-0a0146ccf684/2018-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-%D7%91%D7%A8%D7%9C%D7%99%D7%A0%D7%92%D7%95
2712,https://carwiz.co.il/used-cars/c31cda2e-4a7c-4b10-8f41-1e76df3082e7/2018-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%9E%D7%99%D7%A7%D7%A8%D7%94
2713,https://carwiz.co.il/used-cars/b2205892-a3e3-44e9-b153-2823986062ab/2015-%D7%9E%D7%96%D7%93%D7%94-CX-5
2714,https://carwiz.co.il/used-cars/b8fb14f7-9e8b-4b3f-888f-45913decae77/2019-%D7%A1%D7%90%D7%A0%D7%92%D7%99%D7%95%D7%A0%D7%92-%D7%A8%D7%A7%D7%A1%D7%98%D7%95%D7%9F
2715,https://carwiz.co.il/used-cars/76127bd0-8dfe-4343-94fb-24d1ee228d54/2019-%D7%A4%D7%99%D7%92'%D7%95-3008
2716,https://carwiz.co.il/used-cars/2721d697-1281-4e42-99cb-e8e449cb3b7f/2021-MG-ZS
2717,https://carwiz.co.il/used-cars/74a7d869-367a-4438-b524-06d586759a82/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I20
2718,https://carwiz.co.il/used-cars/26d888c7-36c9-4b87-9275-e3109239a191/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
2719,https://carwiz.co.il/used-cars/6909a1a7-1963-4753-9cd6-cafde77d9c07/2020-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
2720,https://carwiz.co.il/used-cars/a9cbf925-7f8b-48aa-acff-a3507d80c331/2014-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A7%D7%A8%D7%95%D7%96
2721,https://carwiz.co.il/used-cars/0ec5843c-490b-4fb4-abca-44e303c0c4e5/2019-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
2722,https://carwiz.co.il/used-cars/ff05a3d0-da16-478d-966e-10216637da4a/2020-%D7%A7%D7%99%D7%94-%D7%A1%D7%98%D7%95%D7%A0%D7%99%D7%A7
2723,https://carwiz.co.il/used-cars/f096e998-5c0e-475b-b746-077af4f67b70/2021-%D7%A4%D7%95%D7%A8%D7%93-%D7%A4%D7%95%D7%9E%D7%94
2724,https://carwiz.co.il/used-cars/64d166a1-5e8b-4521-905e-8272bbf91254/2021-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-3
2725,https://carwiz.co.il/used-cars/5a7221bf-356f-4403-9d00-40870345e9cd/2022-%D7%90%D7%90%D7%95%D7%93%D7%99-A3-SEDAN
2726,https://carwiz.co.il/used-cars/9113f974-be31-4bee-80ff-7b5561f3a636/2017-%D7%A7%D7%90%D7%93%D7%99%D7%9C%D7%90%D7%A7-XT5
2727,https://carwiz.co.il/used-cars/eb7e04ae-55f5-4af3-9746-bd83ad4f5dd3/2015-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
2728,https://carwiz.co.il/used-cars/3797320e-978b-473b-bc15-cd8583d0be05/2020-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
2729,https://carwiz.co.il/used-cars/a36beb79-fa87-4031-ba61-5a5c93f8b100/2017-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-3
2730,https://carwiz.co.il/used-cars/f620b268-fbb7-4313-8a84-bc7cb6d102ec/2023-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-%D7%91%D7%A8%D7%9C%D7%99%D7%A0%D7%92%D7%95
2731,https://carwiz.co.il/used-cars/63a921cd-00f2-47a0-bf8a-f1d7d98c961e/2017-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%A1%D7%A0%D7%98%D7%94-%D7%A4%D7%94
2732,https://carwiz.co.il/used-cars/9672a249-d60b-4ff4-9bd0-867f8a648cfa/2020-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
2733,https://carwiz.co.il/used-cars/d4124268-d93c-4140-a1e9-f9d60e268c99/2017-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%99%D7%95%D7%A0%D7%99%D7%A7
2734,https://carwiz.co.il/used-cars/057b8128-5604-4dfd-973e-2a6949b64c30/2022-%D7%A4%D7%95%D7%A8%D7%93-%D7%90%D7%A7%D7%A1%D7%A4%D7%9C%D7%95%D7%A8%D7%A8
2735,https://carwiz.co.il/used-cars/27cf4d07-1a84-413f-9ca4-0a4bf62fcd7d/2015-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%90%D7%9C%D7%98%D7%95
2736,https://carwiz.co.il/used-cars/4e084195-2a61-45af-9cdf-dafd0f56a6f5/2021-MG-ZS
2737,https://carwiz.co.il/used-cars/744ff071-36cb-41b0-a551-ec7359b025de/2018-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLE
2738,https://carwiz.co.il/used-cars/9c3135aa-8bb4-4717-aa28-e0479d6c82ed/2021-MG-ZS
2739,https://carwiz.co.il/used-cars/c4d0df5c-39c9-42e1-b6ce-eb1899946ea8/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-EQC
2740,https://carwiz.co.il/used-cars/28159de0-0486-499e-98be-f171fe709934/2015-%D7%9E%D7%96%D7%93%D7%94-3
2741,https://carwiz.co.il/used-cars/05ec264a-8be0-4b52-8952-c66cdfa96fe4/2021-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%A7%D7%95%D7%A0%D7%94
2742,https://carwiz.co.il/used-cars/019b1b06-578f-44c9-ae75-eeae9197131d/2019-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
2743,https://carwiz.co.il/used-cars/9d6bb150-e955-4c55-ad01-1112e9bf08fa/2023-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLE
2744,https://carwiz.co.il/used-cars/abe2b505-2255-4c74-bd62-0e6252eaaa09/2019-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
2745,https://carwiz.co.il/used-cars/aa820b64-20b5-4446-bb9b-6baa2823d147/2019-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
2746,https://carwiz.co.il/used-cars/bbc161c5-c494-4881-876a-693743595edd/2022-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
2747,https://carwiz.co.il/used-cars/d4a47dbb-b2c3-4f51-a19c-406309633b77/2018-%D7%A4%D7%99%D7%92'%D7%95-3008
2748,https://carwiz.co.il/used-cars/445d18f4-f2ab-4024-8f52-8b3fa61edb8f/2017-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%90%D7%95%D7%A7%D7%98%D7%91%D7%99%D7%94
2749,https://carwiz.co.il/used-cars/17001c3b-7f86-4101-8865-5dd1c0911cc4/2017-%D7%A4%D7%95%D7%9C%D7%A7%D7%A1%D7%95%D7%95%D7%92%D7%9F-%D7%98%D7%99%D7%92%D7%95%D7%90%D7%9F
2750,https://carwiz.co.il/used-cars/216e1ba4-72ca-4014-80d4-aea0458ff598/2017-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%95%D7%99%D7%98%D7%90%D7%A8%D7%94
2751,https://carwiz.co.il/used-cars/2522bd96-7df1-4599-a720-14cf12dabc3e/2023-%D7%91%D7%99-%D7%95%D7%95%D7%99-%D7%93%D7%99-ATTO-3
2752,https://carwiz.co.il/used-cars/e76127b9-8745-4ce1-90df-eec4a5d8399a/2014-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I10
2753,https://carwiz.co.il/used-cars/f2a4ef2d-96c1-4c1e-81c8-2901d9daaa33/2021-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-E-%D7%A7%D7%9C%D7%90%D7%A1
2754,https://carwiz.co.il/used-cars/71ec61ab-7224-4770-a6f4-75fd8eaacfce/2016-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
2755,https://carwiz.co.il/used-cars/9f562d5d-4239-4b7c-a851-bda41a0d2bf8/2021-%D7%91-%D7%9E-%D7%95%D7%95-X1
2756,https://carwiz.co.il/used-cars/20d6598d-850c-43ad-8153-c4ca30952f69/2020-%D7%A7%D7%99%D7%94-%D7%A4%D7%99%D7%A7%D7%A0%D7%98%D7%95
2757,https://carwiz.co.il/used-cars/02e44cc2-c4f6-4382-8c9b-abae033f8edc/2011-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I10
2758,https://carwiz.co.il/used-cars/e6a12a01-3009-4005-801e-aed32e6a1081/2016-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%A7%D7%95%D7%A8%D7%95%D7%9C%D7%94
2759,https://carwiz.co.il/used-cars/90e552b5-fd96-43ad-bc16-aa1a67530828/2018-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A1%D7%95%D7%A4%D7%A8%D7%91
2760,https://carwiz.co.il/used-cars/09a1e147-3b8f-4887-b2c5-2b5e54b22e89/2015-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I35
2761,https://carwiz.co.il/used-cars/990600f5-913b-439b-bba9-f4a7131737fe/2023-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I20
2762,https://carwiz.co.il/used-cars/c40732b1-f8e1-41cc-adc3-5d27bdb82ddd/2020-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I10
2763,https://carwiz.co.il/used-cars/d88d7a6d-93a0-4b62-a9a1-054ab4e4a48c/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%90%D7%9C%D7%A0%D7%98%D7%A8%D7%94
2764,https://carwiz.co.il/used-cars/0c4bf2f3-561f-4c97-bf72-599d8ae6359a/2018-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%A7%D7%9C%D7%99%D7%A4%D7%A1-%D7%A7%D7%A8%D7%95%D7%A1
2765,https://carwiz.co.il/used-cars/91a4fdae-42d8-430c-ad2f-afee39b76819/2021-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
2766,https://carwiz.co.il/used-cars/502d58ad-f9c0-43c7-95cf-30931862a671/2020-%D7%93%D7%90%D7%A6%D7%99%D7%94-%D7%93%D7%90%D7%A1%D7%98%D7%A8
2767,https://carwiz.co.il/used-cars/8346dd7f-b5e2-4cda-bf40-ab9506883bdf/2016-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
2768,https://carwiz.co.il/used-cars/af306607-4476-4bb3-9a3e-177b3c0c8f9b/2019-%D7%A1%D7%95%D7%96%D7%95%D7%A7%D7%99-%D7%95%D7%99%D7%98%D7%90%D7%A8%D7%94
2769,https://carwiz.co.il/used-cars/322aac88-b1d7-4da2-8454-6a04f80fc696/2020-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-ASX
2770,https://carwiz.co.il/used-cars/ec8f9901-181a-45ed-a01f-27566fc9bae4/2016-%D7%A1%D7%99%D7%90%D7%98-%D7%9C%D7%90%D7%95%D7%9F
2771,https://carwiz.co.il/used-cars/39fb8bc8-0587-4b80-baae-8d4bf83daecf/2019-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%92'%D7%95%D7%A7
2772,https://carwiz.co.il/used-cars/f69b97f5-5745-44e4-986d-529d1bbf922f/2020-%D7%A4%D7%99%D7%92'%D7%95-3008
2773,https://carwiz.co.il/used-cars/b84001d4-627e-4963-b294-5f45799dbf5e/2022-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-CLA-%D7%A7%D7%9C%D7%90%D7%A1
2774,https://carwiz.co.il/used-cars/13ab783e-0bb8-4e3f-9f6b-ec6400711350/2023-%D7%92'%D7%99%D7%A4-%D7%A8%D7%A0%D7%92%D7%9C%D7%A8
2775,https://carwiz.co.il/used-cars/7f7fb530-6430-472e-a30a-67b4edfd182c/2017-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
2776,https://carwiz.co.il/used-cars/6ccbcb1b-92f4-4f14-ac93-de9aea337121/2022-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
2777,https://carwiz.co.il/used-cars/1e6665ce-f777-40c1-b5df-986d78752f87/2011-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A1%D7%95%D7%A4%D7%A8%D7%91
2778,https://carwiz.co.il/used-cars/ff8bbcb8-6014-494e-94a9-697683f3c87b/2020-%D7%A1%D7%95%D7%91%D7%90%D7%A8%D7%95-XV
2779,https://carwiz.co.il/used-cars/fb0c3bf6-fdf8-4ecd-88f2-810f0bf97b7b/2019-%D7%A7%D7%99%D7%94-%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%96'
2780,https://carwiz.co.il/used-cars/e71f6658-8546-474b-9d32-ab14c48a9fa3/2009-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
2781,https://carwiz.co.il/used-cars/5e00f559-d548-496a-8a34-794a54e39d51/2020-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-5
2782,https://carwiz.co.il/used-cars/85b7a9ad-4f43-4917-af5e-474db68f0ff9/2013-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%9E%D7%90%D7%9C%D7%99%D7%91%D7%95
2783,https://carwiz.co.il/used-cars/c134134f-e258-4c60-9702-a2e286683094/2019-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%98%D7%95%D7%A1%D7%95%D7%9F
2784,https://carwiz.co.il/used-cars/e24f5246-80c1-48da-987e-3374931824b2/2023-%D7%9E%D7%96%D7%93%D7%94-CX-5
2785,https://carwiz.co.il/used-cars/80ce9e39-d978-4e2c-8fc0-5cefb54e7165/2021-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%94%D7%99%D7%9C%D7%A0%D7%93%D7%A8
2786,https://carwiz.co.il/used-cars/ce959edf-b771-4a77-89a3-34e4c6320131/2022-%D7%92'%D7%99%D7%A4-%D7%A8%D7%A0%D7%92%D7%9C%D7%A8
2787,https://carwiz.co.il/used-cars/4d27b0c7-6436-4e73-8c0f-870625bb65cd/2018-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
2788,https://carwiz.co.il/used-cars/7b3d8ace-521b-4685-a863-88c56d5da293/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A7%D7%90%D7%A8%D7%95%D7%A7
2789,https://carwiz.co.il/used-cars/a24ee56c-d3b4-444e-babe-0406459a9af9/2014-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-I10
2790,https://carwiz.co.il/used-cars/d4d1fabf-fddd-4efa-8561-1dcebab9e455/2020-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%92'%D7%95%D7%A7
2791,https://carwiz.co.il/used-cars/5bf43001-8f57-4a55-8b12-3664457a38d4/2018-%D7%A7%D7%99%D7%94-%D7%90%D7%95%D7%A4%D7%98%D7%99%D7%9E%D7%94
2792,https://carwiz.co.il/used-cars/4aeca729-8a52-430c-a3ac-656fbeb32dc0/2014-%D7%A8%D7%A0%D7%95-%D7%A4%D7%9C%D7%95%D7%90%D7%A0%D7%A1
2793,https://carwiz.co.il/used-cars/928196d0-324a-4f16-8a19-d21858cc4fc8/2019-%D7%A4%D7%99%D7%92'%D7%95-3008
2794,https://carwiz.co.il/used-cars/0969eae5-63d9-4e8c-8382-e5b57cc00f7a/2017-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%9C%D7%A0%D7%93-%D7%A7%D7%A8%D7%95%D7%96%D7%A8
2795,https://carwiz.co.il/used-cars/2dd03c6b-dd0a-4f25-939b-c87f84c0160b/2019-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-ASX
2796,https://carwiz.co.il/used-cars/56be8267-f305-410a-8542-9f45f2342729/2021-%D7%A4%D7%99%D7%92'%D7%95-2008
2797,https://carwiz.co.il/used-cars/085ee70a-0e02-421f-8f09-109269c81bb5/2019-%D7%A4%D7%99%D7%92'%D7%95-3008
2798,https://carwiz.co.il/used-cars/3f511f63-946a-4b51-ab75-ef47d9a3d9dd/2011-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%98%D7%A8%D7%95%D7%95%D7%A8%D7%A1
2799,https://carwiz.co.il/used-cars/1771aace-dd3b-46bd-8a83-141182806119/2017-%D7%A4%D7%95%D7%A8%D7%93-%D7%90%D7%93%D7%92'
2800,https://carwiz.co.il/used-cars/694f5766-e725-4394-85ba-e94800bd5a70/2016-%D7%9E%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%A9%D7%99-%D7%90%D7%90%D7%95%D7%98%D7%9C%D7%A0%D7%93%D7%A8
2801,https://carwiz.co.il/used-cars/9208c14d-2083-4dff-b974-f90134fd5c51/2021-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%98%D7%A7%D7%94
2802,https://carwiz.co.il/used-cars/af3a1cee-7455-4dfd-a337-dd945d30ead5/2015-%D7%A1%D7%99%D7%90%D7%98-%D7%9C%D7%90%D7%95%D7%9F
2803,https://carwiz.co.il/used-cars/7fa35ef4-6549-4bf6-9d06-1563515d511a/2019-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
2804,https://carwiz.co.il/used-cars/e12582a1-ac9b-4c20-9ee6-aa2f00cc30a2/2016-%D7%A1%D7%95%D7%91%D7%90%D7%A8%D7%95-XV
2805,https://carwiz.co.il/used-cars/b4153284-9148-49b6-975e-a6405f91fc68/2018-%D7%A1%D7%99%D7%90%D7%98-%D7%90%D7%A8%D7%95%D7%A0%D7%94
2806,https://carwiz.co.il/used-cars/93c5cd5a-85a1-4ae6-b226-bdd1e4b22298/2017-%D7%9E%D7%96%D7%93%D7%94-3
2807,https://carwiz.co.il/used-cars/00e2b0f5-8e00-422a-b317-ea51a0517406/2016-%D7%90%D7%99%D7%A1%D7%95%D7%96%D7%95-D-Max
2808,https://carwiz.co.il/used-cars/af396839-f51f-434d-a1f5-ac879aec7bd7/2019-%D7%9E%D7%A8%D7%A6%D7%93%D7%A1-GLA-%D7%A7%D7%9C%D7%90%D7%A1
2809,https://carwiz.co.il/used-cars/c644ebbd-5c31-4837-a120-0f7301adaad6/2018-%D7%A7%D7%90%D7%93%D7%99%D7%9C%D7%90%D7%A7-CT6
2810,https://carwiz.co.il/used-cars/25e17f0d-4c99-46e4-8b5d-eea5808caf77/2015-%D7%9E%D7%96%D7%93%D7%94-CX-5
2811,https://carwiz.co.il/used-cars/ea8b82a6-28b3-42f1-b3eb-acad942638a5/2021-%D7%A1%D7%99%D7%98%D7%A8%D7%95%D7%90%D7%9F-%D7%91%D7%A8%D7%9C%D7%99%D7%A0%D7%92%D7%95
2812,https://carwiz.co.il/used-cars/815b267a-0bcf-47a7-aea3-82fddcb33be1/2017-%D7%90%D7%99%D7%A1%D7%95%D7%96%D7%95-D-Max
2813,https://carwiz.co.il/used-cars/32f2b63b-6816-43cc-b789-d63c31ab65ad/2019-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
2814,https://carwiz.co.il/used-cars/287ed847-9279-4ec1-b2ef-f5e8c3c37d81/2018-%D7%A8%D7%A0%D7%95-%D7%A7%D7%9C%D7%99%D7%90%D7%95
2815,https://carwiz.co.il/used-cars/c87a0535-afaa-4bf3-8aa0-f42924e75d65/2018-%D7%A9%D7%91%D7%A8%D7%95%D7%9C%D7%98-%D7%A1%D7%A4%D7%90%D7%A8%D7%A7
2816,https://carwiz.co.il/used-cars/e193bbe3-c816-49e8-8851-3383d7d6f77a/2017-%D7%A1%D7%99%D7%90%D7%98-%D7%9C%D7%90%D7%95%D7%9F
2817,https://carwiz.co.il/used-cars/79e18500-93d7-42ed-98bd-0cccf3d54274/2019-%D7%98%D7%95%D7%99%D7%95%D7%98%D7%94-%D7%99%D7%90%D7%A8%D7%99%D7%A1
2818,https://carwiz.co.il/used-cars/5efddedb-bf5d-477e-bf37-7e5474a7a979/2018-%D7%9E%D7%96%D7%93%D7%94-6
2819,https://carwiz.co.il/used-cars/3812a646-8578-4a83-8988-710e88b77a6a/2019-%D7%A1%D7%A7%D7%95%D7%93%D7%94-%D7%A1%D7%95%D7%A4%D7%A8%D7%91
2820,https://carwiz.co.il/used-cars/841d3618-9742-40fe-ae10-753f90d6ce42/2017-%D7%91-%D7%9E-%D7%95%D7%95-%D7%A1%D7%93%D7%A8%D7%94-5
2821,https://carwiz.co.il/used-cars/2ee38a89-f5f7-432e-940c-b344314a0e17/2018-%D7%A7%D7%99%D7%94-%D7%A0%D7%99%D7%A8%D7%95
2822,https://carwiz.co.il/used-cars/827f390c-d821-4190-81d9-499caabbc20e/2012-%D7%A0%D7%99%D7%A1%D7%90%D7%9F-%D7%A7%D7%A9%D7%A7%D7%90%D7%99
